term,snippet,lead_paragraph,abstract,source,print_page,headline__main,headline__print_headline,pub_date,news_desk,section_name,document_type,web_url,type_of_material,word_count,_id 
Oil Price,Asian stocks were on shaky ground on Wednesday while the Chinese yuan stood near 11-month lows as the specter of a Sino-U.S. trade war haunted investors ahead of an end-of-week deadline for U.S. tariffs on billions of dollars worth of Chinese impo...,,,Reuters,,Asian Shares  Yuan on Shaky Ground on Specter of Sino-U.S. Trade War,Asian Shares  Yuan on Shaky Ground on Specter of Sino-U.S. Trade War,2018-07-03T04:51:38+0000,None,,article,https://www.nytimes.com/reuters/2018/07/03/business/03reuters-global-markets.html,News,,5b3b00db00a1bc2872e66ce2
Oil Price,And  the hipster polo  the next cult beauty label and more. ,,,The New York Times,3,Styling a Sense of Self ,Styling A Sense Of Self,2018-06-06T20:20:52+0000,Styles,,article,https://www.nytimes.com/2018/06/06/style/what-to-buy.html,News,,5b18422647de81a90122c485
Oil Price,Workers lose out when mergers reduce competition. It’s time for antitrust regulators to step in.,,,The New York Times,21,When Companies Supersize  Paychecks Shrink,Mergers Shrink Paychecks,2018-05-13T23:00:05+0000,OpEd,,article,https://www.nytimes.com/2018/05/13/opinion/mergers-companies-supersize-workers-wages.html,Op-Ed,,5af8c37747de81a9012284a4
Oil Price,Known for its many festivals  Moorish architectural flourishes and  of course  flamenco  the capital of Spain’s Andalusia region is a buoyant city whose many cultures are reflected in its cuisine  buildings  art and history.,,,The New York Times,8,36 Hours in Seville,Seville  Spain,2018-06-14T09:00:11+0000,Travel,,article,https://www.nytimes.com/2018/06/14/travel/what-to-do-in-seville.html,News,,5b222ea747de81a90122ded5
Oil Price,The president says his order withdrawing the United States from the nuclear deal has made Iran change its ways. He’s right  but for the wrong reasons.,,,The New York Times,4,Iran Is Changing  but Not in Ways Trump Thinks,In Iran  a Return of Sanctions Reawakens a Crackdown on Dissent,2018-06-25T15:46:35+0000,Foreign,Middle East,article,https://www.nytimes.com/2018/06/25/world/middleeast/iran-trump-nuclear-deal-protests.html,News,,5b310e5e00a1bc2872e65631
Oil Price,Vladimir Putin hosted leaders of France and Japan in his native city  where they showed unity in their criticism of President Trump’s recent moves.,,,The New York Times,5,Hosted by Putin  Leaders of France and Japan Castigate Trump,Russian Hosts Listen Intently as Global Business Leaders Grouse About Trump,2018-05-25T19:34:38+0000,Foreign,Europe,article,https://www.nytimes.com/2018/05/25/world/europe/putin-france-japan-trump.html,News,,5b08655047de81a90122a4de
Oil Price,A 1933 Tudor revival home in Beaverton  a hillside home in Sea Ranch and a one-bedroom co-op in Manhattan near Central Park.,,,The New York Times,,$1.3 Million Homes in Oregon  California and New York,$1.3 Million Homes in Oregon  California and New York,2018-05-23T13:03:36+0000,RealEstate,,article,https://www.nytimes.com/2018/05/23/realestate/1-million-homes-california-oregon-new-york-city.html,News,,5b0566aa47de81a901229b93
Oil Price,Conceived for an era of high gasoline prices  the F-150 has lost its fuel-efficiency selling point  while its key material has gotten costlier.,,,The New York Times,4,Ford Bet on Aluminum Trucks  but Is Still Looking for Payoff,Ford’s Aluminum Bet Produces Mixed Bag Of Financial Returns,2018-03-02T00:26:23+0000,Business,,article,https://www.nytimes.com/2018/03/01/business/ford-f150-aluminum-trucks.html,News,,5a989a37410cf7000162ec54
Oil Price,Mr. Trump’s decision  while long anticipated and widely telegraphed  plunges America’s relations with European allies into deep uncertainty.,,,The New York Times,1,Trump Abandons Iran Nuclear Deal He Long Scorned,Trump Abandons Iran Pact He Long Scorned,2018-05-08T15:35:48+0000,Washington,Middle East,article,https://www.nytimes.com/2018/05/08/world/middleeast/trump-iran-nuclear-deal.html,News,,5af1c3db47de81a9012274a7
Oil Price,Long Beach has a cute and compact downtown  good food  ethnic and cultural diversity  a thriving L.G.B.T. community  and some unparalleled wildlife viewing opportunities. ,,,The New York Times,,Beach Is in This California Town’s Name  but It Offers Much More,Beach Is in This California Town’s Name  but It Offers Much More,2018-06-26T09:00:22+0000,Travel,,article,https://www.nytimes.com/2018/06/26/travel/long-beach-budget.html,News,,5b3200a900a1bc2872e6585c
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Novichok  Migrants  Serena Williams: Your Thursday Briefing,,2018-07-05T04:23:59+0000,NYTNow,,article,https://www.nytimes.com/2018/07/05/briefing/novichok-migrants-serena-williams.html,briefing,,5b3d9d6100a1bc2872e67276
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Thailand  Hong Kong  World Cup: Your Thursday Briefing,,2018-07-04T20:13:12+0000,NYTNow,,article,https://www.nytimes.com/2018/07/04/briefing/thailand-hong-kong-world-cup.html,briefing,,5b3d2a5b00a1bc2872e671fc
Oil Price,Mr. Cailan often debates with his girlfriend about what their next meal will be. He also sharpens his knives and stays up late  glued to Instagram.,,,The New York Times,2,How Alvin Cailan  Chef and Restaurateur  Spends His Sundays,A Chef Gets to Do His Foodie Thing,2018-06-22T09:00:10+0000,Metropolitan,,article,https://www.nytimes.com/2018/06/22/nyregion/how-alvin-cailan-chef-and-restaurateur-spends-his-sundays.html,News,,5b2cba9f47de81a90122f020
Oil Price,The unemployment rate could tick down to 4 percent  but chances are good that the trade talks extend into April.,,,The New York Times,2,Nafta Talks  China Congress and the February Jobs Report,The Week Ahead; Nafta Talks  Jobs Report And China Congress,2018-03-05T02:00:04+0000,Business,,article,https://www.nytimes.com/2018/03/04/business/nafta-china-congress-jobs-report.html,News,,5a9ca4a9410cf7000162f023
Oil Price,U.S. stocks turned higher Wednesday after the Federal Reserve indicated it's not in a hurry to raise interest rates too quickly. Retailers and technology companies led the way as the market erased some early losses.,,,The New York Times,,Fed Gives Stocks a Boost; Technology and Retailers Rally,Fed Gives Stocks a Boost; Technology and Retailers Rally,2018-05-23T07:56:26+0000,None,Asia Pacific,article,https://www.nytimes.com/aponline/2018/05/23/world/asia/ap-financial-markets.html,News,,5b051eac47de81a901229904
Oil Price,President Vladimir V. Putin used his annual address to lay out a plan to reduce poverty and revive middle class fortunes.,,,The New York Times,9,Putin Vows to Lift Russia’s Struggling Middle Class,Russian Leader Vows to Lower Poverty and Lift Struggling Middle Class,2018-03-01T19:56:27+0000,Foreign,,article,https://www.nytimes.com/2018/03/01/business/putin-speech-economy-russia.html,News,,5a985af3410cf7000162eb84
Oil Price,Analysts are still waiting for hard evidence that the new tax law is setting off the investment explosion that President Trump and Republicans promised.,,,The New York Times,1,Investment Boom From Trump’s Tax Cut Has Yet to Appear,Investment Holds Steady After Tax Cut,2018-04-30T21:21:16+0000,Business,,article,https://www.nytimes.com/2018/04/30/business/the-tax-cut-buybacks-business-investment.html,News,,5ae788d247de81a901225ed8
Oil Price,The story of Walmart’s $16 billion deal for Flipkart began nearly two years ago and spanned secret negotiations on two continents.,,,The New York Times,,Two Years and Two Continents — Behind Walmart’s Flipkart Deal: DealBook Briefing,,2018-05-09T11:18:03+0000,Business,DealBook,article,https://www.nytimes.com/2018/05/09/business/dealbook/att-novartis-michael-cohen.html,News,,5af2d8f847de81a9012277e2
Oil Price,Accelerating growth has given the administration more leverage over trading partners. But economists warn of potential headwinds beyond this year.,,,The New York Times,1,Trump’s Ace in the Hole in Trade War: A Strong Economy,Economic Surge Gives President More Firepower in Trade Battle,2018-06-20T22:19:34+0000,Business,Economy,article,https://www.nytimes.com/2018/06/20/business/economy/trump-trade-economy.html,News,,5b2ad2f847de81a90122eb32
Oil Price,Two charts show what’s happened to the American economy over the past quarter century.,,,The New York Times,23,The Charts That Show How Big Business Is Winning,Big Business  Squashing Small,2018-06-17T23:26:42+0000,OpEd,,article,https://www.nytimes.com/2018/06/17/opinion/big-business-mergers.html,Op-Ed,,5b26ee3747de81a90122e4d6
Oil Price,Nicolás Maduro won a second term as president of Venezuela  in a contest that critics said was heavily rigged in his favor and which many voters shunned.,,,The New York Times,8,Venezuela Election Won by Maduro Amid Widespread Disillusionment,Maduro Is Re-elected in Venezuela Amid Widespread Disillusionment,2018-05-21T02:31:00+0000,Foreign,Americas,article,https://www.nytimes.com/2018/05/20/world/americas/venezuela-election.html,News,,5b022f6747de81a9012294c5
Oil Price,G.E.’s unit that manufactures locomotives will be combined with the Wabtec Corporation  in the first move under John Flannery to shed an entire business.,,,The New York Times,3,G.E. Spins Off Railroad Business,G.E. Spins Off Rail Unit in $11 Billion Deal as Part of Slimming Strategy,2018-05-21T19:27:34+0000,Business,,article,https://www.nytimes.com/2018/05/21/business/ge-railroad-locomotives-wabtec.html,News,,5b031daa47de81a9012295fc
Oil Price,A London judge will decide this week whether Dara Khosrowshahi’s bid to clean up the ride-hailing company is really working.,,,The New York Times,,A Reborn Uber Faces Its First Big Reckoning: DealBook Briefing,,2018-06-25T10:13:50+0000,Business,DealBook,article,https://www.nytimes.com/2018/06/25/business/dealbook/uber-london-court.html,News,,5b30c06100a1bc2872e6555b
Oil Price,Bowing out after months of scandals  Scott Pruitt is turning the Environmental Protection Agency over to a far less flashy deputy who is expected to continue Pruitt's rule-cutting  business-friendly ways as steward of the country's environment.,,,AP,,Pruitt Is Out  Handing EPA Reins to Former Coal Lobbyist,Pruitt Is Out  Handing EPA Reins to Former Coal Lobbyist,2018-07-06T04:17:46+0000,None,Politics,article,https://www.nytimes.com/aponline/2018/07/06/us/politics/ap-us-pruitt.html,News,,5b3eed6e00a1bc2872e675e5
Oil Price,The bond market’s yield curve is perilously close to predicting a recession — something it has done with surprising accuracy — and it’s become a big topic on Wall Street.,,,The New York Times,1,What’s the Yield Curve? ‘A Powerful Signal of Recessions’ Has Wall Street’s Attention,A Recession Signal Is Flashing Yellow,2018-06-25T09:00:10+0000,Business,,article,https://www.nytimes.com/2018/06/25/business/what-is-yield-curve-recession-prediction.html,News,,5b30af1e00a1bc2872e6552c
Oil Price,Four fairs this week are showcasing emerging artists  and often affordable prices.,,,The New York Times,19,Anti-Frieze Art Fairs Abound in Brooklyn,Even Though the Weather Is Warm  You Still May Need Anti-Frieze,2018-05-02T18:22:54+0000,Weekend,Art & Design,article,https://www.nytimes.com/2018/05/02/arts/design/art-fairs-in-brooklyn.html,News,,5aea020047de81a9012264be
Oil Price,On the bucolic North Fork of Long Island: oysters  wineries  country roads and water views all over the place.,,,The New York Times,,36 Hours in Greenport  N.Y. (and Beyond),36 Hours in Greenport  N.Y. (and Beyond),2018-07-12T09:00:05+0000,Travel,,article,https://www.nytimes.com/2018/07/12/travel/what-to-do-in-greenport-new-york.html,News,,5b47189900a1bc2872e7bfa6
Oil Price,Both Google and Microsoft will hold developers’ conferences  and the Bank of England may hold off on a rate increase as its economy slows.,,,The New York Times,2,Nafta Talks Resume  and Disney Will Face Questions on Its Fox Plans,Nafta Talks Near the End; Fate of a Disney-Fox Deal,2018-05-06T19:42:11+0000,Business,,article,https://www.nytimes.com/2018/05/06/business/nafta-disney-fox.html,News,,5aef5a9647de81a901226f83
Oil Price,The presidential candidate Andrés Manuel López Obrador is offering struggling people hope.,,,The New York Times,4,Why Mexico Is Swinging Left,Why Mexico is Swinging Left,2018-06-21T23:00:04+0000,OpEd,Sunday Review,article,https://www.nytimes.com/2018/06/21/opinion/mexico-presidential-election-obrador.html,Op-Ed,,5b2c2df747de81a90122ef33
Oil Price,Trump might think he can push around his northern neighbors. He’s wrong.,,,The New York Times,,Will America Lose Canada?,Will America Lose Canada?,2018-06-11T23:00:04+0000,OpEd,,article,https://www.nytimes.com/2018/06/11/opinion/will-america-lose-canada.html,Op-Ed,,5b1efef947de81a90122d6d7
Oil Price,Proposals from investors seeking to shake up Tesla’s board and force Mr. Musk to give up one of his two top positions were rejected.,,,The New York Times,,Proposals Challenging Musk’s Control of Tesla Fail: DealBook Briefing,,2018-06-05T09:54:33+0000,Business,DealBook,article,https://www.nytimes.com/2018/06/05/business/dealbook/starbucks-howard-schultz-politics.html,News,,5b165ddd47de81a90122bef6
Oil Price,China's trade surplus with the United States swelled to a record in June as its overall exports grew at a solid pace  a result that could further inflame a bitter trade dispute with Washington.,,,Reuters,,China's Trade Surplus With U.S. Hits Record as Exporters Rush to Beat Tariffs,China's Trade Surplus With U.S. Hits Record as Exporters Rush to Beat Tariffs,2018-07-13T05:30:32+0000,None,,article,https://www.nytimes.com/reuters/2018/07/13/business/13reuters-china-economy-trade.html,News,,5b4838f800a1bc2872e7c2d6
Oil Price,Sixty-eight percent of those 65 and older take vitamin supplements. Much of what we once believed about the benefits is wrong.,,,The New York Times,,Older Americans Are ‘Hooked’ on Vitamins,Older Americans Are ‘Hooked’ on Vitamins,2018-04-03T10:05:02+0000,Well,,article,https://www.nytimes.com/2018/04/03/well/older-americans-vitamins-dietary-supplements.html,News,,5ac351d147de81a90121baca
Oil Price,There’s no need to worry that super-low unemployment will set off inflation. This economy can take it.,,,The New York Times,21,Inflation? Bring It On. Workers Could Actually Benefit.,Inflation? Bring It On. It’ll Be Fine.,2018-03-09T20:39:34+0000,OpEd,,article,https://www.nytimes.com/2018/03/09/opinion/inflation-unemployment-rate.html,Op-Ed,,5aa2f10947de81a90120c829
Oil Price,The wholly owned operation  based in Shanghai  would be the first overseas factory for the automaker’s electric vehicles.,,,The New York Times,4,Tesla’s Latest Aim: Build 500 000 Cars a Year in China,Tesla’s Latest Goal: Make 500 000 Electric Cars a Year  in China,2018-07-10T15:19:04+0000,Business,,article,https://www.nytimes.com/2018/07/10/business/tesla-china-shanghai.html,News,,5b44ce6900a1bc2872e69a07
Oil Price,Belfast’s lively city center is a compact pedestrian-friendly area where the shopping gems are independently owned establishments. ,,,The New York Times,5,Five Places to Shop in Belfast,City’s Small Stores Are Its Prized Gems,2018-03-14T09:00:10+0000,Travel,,article,https://www.nytimes.com/2018/03/14/travel/five-places-to-shop-in-belfast.html,News,,5aa8e49e47de81a90120f3d9
Oil Price,De Beers is getting into the lab-created diamond business with a new line of fashion jewelry and an aggressive pricing strategy.,,,The New York Times,1,‘Diamonds Are Forever ’ and Made by Machine,‘Diamonds Are Forever ’ And Made By Machine,2018-05-29T05:21:47+0000,Business,,article,https://www.nytimes.com/2018/05/29/business/de-beers-synthetic-diamonds.html,News,,5b0ce37347de81a90122aa54
Oil Price,Henri Falcón vows to defeat President Nicolás Maduro in a vote that is a crossroads both for democracy in South America and for the fate of one of its countries.,,,The New York Times,1,Critics Say He Can’t Beat a Dictator. This Venezuelan Thinks He Can.,Running  With Confidence  to Topple a Dictator,2018-05-17T18:34:38+0000,Foreign,Americas,article,https://www.nytimes.com/2018/05/17/world/americas/venezuela-election-opposition.html,News,,5afdcb4147de81a90122901c
Oil Price,The Latest on the trade dispute between the United States and China as they impose new tariffs.,,,AP,,The Latest: China Files Another Complaint to WTO Over US,The Latest: China Files Another Complaint to WTO Over US,2018-07-06T05:08:47+0000,None,Politics,article,https://www.nytimes.com/aponline/2018/07/06/us/politics/ap-us-china-tariffs-the-latest.html,News,,5b3ef96200a1bc2872e675fd
Oil Price,At a small home with a leaking tin roof near Venezuela's capital  Johandrys Colls proudly shows off two metal crowns with plastic gemstones and nine satin sashes won in local beauty pageants.,,,AP,,In Embattled Venezuela  Beauty Offers Ladder Out of Poverty,In Embattled Venezuela  Beauty Offers Ladder Out of Poverty,2018-07-06T04:05:57+0000,None,Americas,article,https://www.nytimes.com/aponline/2018/07/06/world/americas/ap-lt-venezuela-beauty-pageants.html,News,,5b3eeaa800a1bc2872e675da
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,North Korea  World Cup  Grenfell Tower: Your Thursday Briefing,,2018-06-14T03:42:20+0000,NYTNow,,article,https://www.nytimes.com/2018/06/13/briefing/north-korea-world-cup-grenfell-tower.html,briefing,,5b21e42f47de81a90122de79
Oil Price,To hold the line on airline fees and to pay for terminal improvements  airports are leasing their property. Golf anyone?,,,The New York Times,3,Airports Are Developing the Land Past the Runways,Cheaper Fares Brought to You by Gas Wells and Golf,2018-05-14T20:14:32+0000,Business,,article,https://www.nytimes.com/2018/05/14/business/airports-revenue-real-estate.html,News,,5af9ee2a47de81a90122876a
Oil Price,Environmental Protection Agency Administrator Scott Pruitt resigned Thursday amid ethics investigations of outsized security spending  first-class flights and a sweetheart condo lease.,,,AP,,Scandal-Plagued EPA Administrator Pruitt Resigns,Scandal-Plagued EPA Administrator Pruitt Resigns,2018-07-05T19:53:59+0000,None,Politics,article,https://www.nytimes.com/aponline/2018/07/05/us/politics/ap-us-pruitt.html,News,,5b3e775900a1bc2872e674e4
Oil Price,A fabled family finds their showbiz portrayals “demonizing ” “disgusting” and unrepresentative of their super-L.G.B.T.Q. values.,,,The New York Times,1,Growing Up Getty,The Gettys Bite Back,2018-06-23T10:00:01+0000,Styles,,article,https://www.nytimes.com/2018/06/23/style/getty-family.html,News,,5b2e1a2947de81a90122f36e
Oil Price,A slight marijuana smell wafted out as a steady stream of customers walked into a warehouse  its doors and windows covered by bars.,,,AP,,Illegal Pot Shops Disrupt California's Budding Legal Market,Illegal Pot Shops Disrupt California's Budding Legal Market,2018-07-05T13:45:00+0000,None,,article,https://www.nytimes.com/aponline/2018/07/05/us/ap-us-legal-marijuana-black-market-.html,News,,5b3e20de00a1bc2872e673b5
Oil Price,The global cement giant Lafarge is facing accusations that it paid ISIS and other militant groups and put its employees at risk to preserve business in war-torn Syria.,,,The New York Times,1,‘ISIS Is Coming!’ How a French Company Pushed the Limits in War-Torn Syria,What Price For Profit  In Syria?,2018-03-10T10:00:10+0000,SundayBusiness,,article,https://www.nytimes.com/2018/03/10/business/isis-is-coming-how-a-french-company-pushed-the-limits-in-war-torn-syria.html,News,,5aa3acae47de81a90120cb6e
Oil Price,After the president withdrew the United States from the Paris climate deal  cities and states moved to fill the gap.,,,The New York Times,22,Hope in the Era of Trump’s Climate Foolishness,The Silver Lining of Leaving Paris,2018-06-01T22:33:24+0000,Editorial,,article,https://www.nytimes.com/2018/06/01/opinion/trump-paris-climate-withdrawal.html,Editorial,,5b11c9b547de81a90122b79b
Oil Price,Western countries have been looking into putting solar panels on roads for years. The Chinese have done it  installing panels on a downhill section of a mountain road.,,,The New York Times,1,Free Power From Freeways? China Is Testing Roads Paved With Solar Panels,Powerhouse in the Pavement,2018-06-11T18:41:42+0000,Business,Energy & Environment ,article,https://www.nytimes.com/2018/06/11/business/energy-environment/china-solar-roads-renewables.html,News,,5b1ec26847de81a90122d638
Oil Price,International stock funds are enjoying a currency advantage  but the weaker dollar could spell trouble for exporters based outside the United States.,,,The New York Times,12,The Falling Dollar Means Investors Should Look Abroad — Carefully,With Falling Dollar  Look Abroad (Carefully),2018-04-13T12:00:04+0000,SundayBusiness,,article,https://www.nytimes.com/2018/04/13/business/the-falling-dollar-means-investors-should-look-abroad-carefully.html,News,,5ad09bcb47de81a901222dc3
Oil Price,Several high-profile closings took place in April  including sales involving Sting  Bruce Willis  Roberta Flack and the estate of David Rockefeller.,,,The New York Times,4,Sting and Bruce Willis Sell Central Park West Duplexes,Sting and Bruce Willis Sell Their Central Park West Duplexes,2018-05-04T13:00:14+0000,RealEstate,,article,https://www.nytimes.com/2018/05/04/realestate/sting-and-bruce-willis-sell-central-park-west-duplexes.html,News,,5aec596047de81a901226b0a
Oil Price,By creating an industrial policy that largely looks to the past  Mr. Trump differs from his predecessors.,,,The New York Times,8,Trump Picks Economic Winners  Guided by Nostalgia,Feeling Pull of Nostalgia  Trump Shapes Trade Policy,2018-06-18T04:01:08+0000,Washington,Politics,article,https://www.nytimes.com/2018/06/18/us/politics/trump-economy-coal.html,News,,5b272e8647de81a90122e501
Oil Price,It’s the old game of cheat and repeat.,,,The New York Times,23,Kim Jong-un Sells a Peace Bridge,Kim Sells A Peace Bridge,2018-04-28T00:52:04+0000,OpEd,,article,https://www.nytimes.com/2018/04/27/opinion/kim-jong-un-korea.html,Op-Ed,,5ae3c5b747de81a90122596a
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Migration  France  World Cup: Your Friday Briefing,,2018-06-29T04:08:25+0000,NYTNow,,article,https://www.nytimes.com/2018/06/29/briefing/migration-france-world-cup.html,briefing,,5b35b0bc00a1bc2872e66316
Oil Price,For the first time last year  S.U.V.s made up more than one in three cars sold globally as drivers in China  Australia and Europe ditched sedans.,,,The New York Times,1,The World Is Embracing S.U.V.s. That’s Bad News for the Climate.,The World Warms to S.U.V.s  While the Planet Just Warms,2018-03-03T10:01:09+0000,Climate,,article,https://www.nytimes.com/2018/03/03/climate/suv-sales-global-climate.html,News,,5a9a726d47de81a9012099c5
Oil Price,It’s not globalization or automation but the lopsided monopoly power that favors corporations.,,,The New York Times,,The Real Villain Behind Our New Gilded Age,The Real Villain Behind Our New Gilded Age,2018-05-01T09:30:09+0000,OpEd,,article,https://www.nytimes.com/2018/05/01/opinion/monopoly-power-new-gilded-age.html,Op-Ed,,5ae833a447de81a901226006
Oil Price,Don’t worry — crystals can help. We try out New Age-flavored healing in the fanciest of locations. ,,,The New York Times,4,A New Treatment Wants You to Close Your Eyes. What Do You See? ,At the Spa  No Stone Is Left Unturned,2018-06-05T09:00:01+0000,Styles,,article,https://www.nytimes.com/2018/06/05/style/four-seasons-wellness.html,News,,5b16511647de81a90122becb
Oil Price,Big European companies are weighing whether to rapidly end operations there  leaving many executives angry and some Iranians unemployed.,,,The New York Times,8,Europeans in Iran Bitterly Denounce the U.S. as ‘Caesar’ Amid New Sanctions,Europeans in Iran Bitterly Denounce the U.S. Over Its New Sanctions,2018-05-26T15:48:16+0000,Foreign,Middle East,article,https://www.nytimes.com/2018/05/26/world/middleeast/europe-iran-american-sanctions.html,News,,5b0981c447de81a90122a643
Oil Price,On the French Riviera  where the luxury market is rebounding  prices increased an average of 4.5 percent in the last year.,,,The New York Times,,House Hunting in … France,House Hunting in … France,2018-04-25T13:31:46+0000,RealEstate,,article,https://www.nytimes.com/2018/04/25/realestate/house-hunting-in-france.html,News,,5ae0834347de81a901225005
Oil Price,Tesla’s chief executive knows a sucker is born every minute.,,,The New York Times,21,Elon Musk  the Donald of Silicon Valley,The Donald of Silicon Valley,2018-05-26T00:42:55+0000,Editorial,,article,https://www.nytimes.com/2018/05/25/opinion/elon-musk-tesla.html,Op-Ed,,5b08ad9147de81a90122a55c
Oil Price,On sun-bleached woodwork  leather alternatives and anything but subway tile.,,,The New York Times,,Advice for Renovating Your Home,Advice for Renovating Your Home,2018-05-08T09:00:10+0000,SpecialSections,,article,https://www.nytimes.com/2018/05/08/style/advice-for-renovating-your-home.html,Question,,5af1671c47de81a901227372
Oil Price,A by-no-means exhaustive list of the things our editors (and a few contributors) find interesting on a given week.,,,The New York Times,,5 Things T Editors Like Right Now,5 Things T Editors Like Right Now,2018-05-04T21:08:22+0000,TStyle,,article,https://www.nytimes.com/2018/05/04/t-magazine/gucci-tote-rick-owens-barneys-editors-picks.html,News,,5aeccbc947de81a901226c65
Oil Price,Here’s what you need to know to start your day.,,,The New York Times,,Turkey  Brexit  Denmark: Your Monday Briefing,,2018-06-25T03:31:52+0000,NYTNow,,article,https://www.nytimes.com/2018/06/24/briefing/turkey-brexit-denmark.html,briefing,,5b307db600a1bc2872e654ac
Oil Price,As Venezuela falls further into crisis  a generation of young people remains committed to pursuing their passions in Caracas.,,,The New York Times,4,Those Who Stay ,,2018-06-02T10:00:03+0000,Styles,,article,https://www.nytimes.com/2018/06/02/style/venezuela-crisis-those-who-stay.html,News,,5b126aa547de81a90122b84e
Oil Price,Primo might be a ruthless  coldblooded murderer  but he understands that a kidnapping like this deserves a “stylish” ending.,,,The New York Times,,‘Trust’ Season 1  Episode 9 Recap: The Final Act,‘Trust’ Season 1  Episode 9 Recap: The Final Act,2018-05-21T03:30:01+0000,Culture,Television,article,https://www.nytimes.com/2018/05/20/arts/television/trust-recap.html,Review,,5b023d3b47de81a9012294d1
Oil Price,The move seeks to stabilize the country’s currency  the peso  after a strong depreciation in recent days raised questions about the prospects for President Mauricio Macri’s ambitious agenda.,,,The New York Times,1,Argentina Raises Key Rate to 40%  Bringing Economic Uncertainty,A Nation’s Desperate Move  To Rejuvenate Its Currency,2018-05-04T14:36:15+0000,Business,Economy,article,https://www.nytimes.com/2018/05/04/business/economy/argentina-economy-interest-rates.html,News,,5aec6fe147de81a901226b59
Oil Price,To create a Super Bowl snack  we bought the same ingredients at a new Whole Foods 365 store and a Walmart. The prices were different. So were the outcomes. ,,,The New York Times,2,Amazon Effect  Meatball Edition,Testing Amazon Effect With a Super Bowl Snack: Cheesy Meatballs,2018-02-03T00:46:52+0000,Business,Economy,article,https://www.nytimes.com/2018/02/02/business/economy/amazon-effect-meatball-edition.html,News,,5a750681d4211f00015bf138
Oil Price,At La Mercerie in SoHo  the chef Marie-Aude Rose makes simple classics with every detail in place.,,,The New York Times,5,French Cafe Food  Not So New but Very Much Improved,Fluent in French  With Perfect Inflection,2018-05-01T16:03:20+0000,Dining,,article,https://www.nytimes.com/2018/05/01/dining/la-mercerie-review-soho.html,Review,,5ae88fd047de81a9012260e2
Oil Price,Three stock mutual funds benefited from the coffee of a doughnut king  the renaissance of a tech stalwart and renewed growth in Brazil.,,,The New York Times,16,Three Funds Find Routes to Top Performance in a Rough Market,Three Funds Find Ways to Excel in Rough Times,2018-04-13T14:00:06+0000,SundayBusiness,,article,https://www.nytimes.com/2018/04/13/business/stocks-mutual-funds.html,News,,5ad0b7ec47de81a901222e1c
Oil Price,The metal tariffs were supposed to protect manufacturers. But they are also delaying investment  expansion and hiring until companies know where they stand.,,,The New York Times,1,Disarray Plagues U.S. Companies’ Efforts to Win Tariff Exemptions,Tariffs Spur Relief Pleas And Snarl Production,2018-05-13T20:55:24+0000,Business,,article,https://www.nytimes.com/2018/05/13/business/tariff-exemptions.html,News,,5af8a63e47de81a901228468
Oil Price,The offering of the state-owned oil company is a centerpiece of an ambitious economic overhaul of Saudi Arabia led by Crown Prince Mohammed bin Salman.,,,The New York Times,7,Saudi Aramco Public Listing May Be Delayed Until 2019,Aramco I.P.O. Likely Put Off Until 2019,2018-03-11T23:42:27+0000,Business,DealBook,article,https://www.nytimes.com/2018/03/11/business/dealbook/saudi-aramco-public-listing-may-be-delayed-until-2019.html,News,,5aa5bee747de81a90120d2c9
Oil Price,In addition  Starbucks will close its stores for an afternoon of anti-bias training  and Commerce Secretary Wilbur Ross will head to China for trade talks.,,,The New York Times,2,U.S. Markets Close for Holiday  and May Jobs Numbers Come Out,The Week Ahead; Starbucks Bias Reset; Trade Talks in China,2018-05-27T20:11:56+0000,Business,,article,https://www.nytimes.com/2018/05/27/business/us-markets-close-for-holiday-and-may-jobs-numbers-come-out.html,News,,5b0b110d47de81a90122a7fc
Oil Price,We asked readers in Venezuela to describe living with low wages  runaway inflation and shortages as a presidential election approached. Here is what they said.,,,The New York Times,,Venezuela’s Election: ‘Nobody Wants to Be a Pawn in a Game’,,2018-05-20T11:13:16+0000,OpEd,,article,https://www.nytimes.com/2018/05/20/opinion/venezuela-election-maduro.html,Op-Ed,,5b01584e47de81a901229401
Oil Price,For the second time in recent weeks  a teacher walkout has ended with educators extracting some concessions. Ultimately  Republican lawmakers stood firm against more.,,,The New York Times,13,Oklahoma Teachers End Walkout After Winning Raises and Additional Funding,Protest in Oklahoma Ends  but Without Adding to Modest Gains in Funding,2018-04-13T00:51:27+0000,National,,article,https://www.nytimes.com/2018/04/12/us/oklahoma-teachers-strike.html,News,,5acfff1347de81a901222c6c
Oil Price,The kingdom hopes that building an entertainment industry for its 29 million people will help its struggling  oil-based economy and make life more enjoyable.,,,The New York Times,6,Saudi Arabia Lightens Up  Building Entertainment Industry From Scratch,Saudi Arabia Cultivates a New Resource: Entertainment,2018-03-17T07:45:14+0000,Foreign,Middle East,article,https://www.nytimes.com/2018/03/17/world/middleeast/saudi-arabia-entertainment-economy.html,News,,5aacc78e47de81a901211bda
